playoffs,side,teamname,team_wr,champ_top,champ_jng,champ_mid,champ_bot,champ_sup,wr_champ_top,wr_champ_jng,wr_champ_mid,wr_champ_bot,wr_champ_sup,firstdragon,golddiffat15,xpdiffat15,csdiffat15,killsat15,assistsat15,deathsat15,wr_top,wr_jng,wr_mid,wr_bot,wr_sup,comp_early_power,result
0,Red,FC Schalke 04 Esports,0.5,Aatrox,Skarner,Azir,Ezreal,Leona,0.5,0.5,0.5,0.5,0.5,0.0,-2524.0,-2006.0,0.0,3.0,4.0,3.0,0.5,0.5,0.5,0.5,0.5,0.0,0
0,Blue,KOI,0.5,Gnar,Lillia,Lucian,Kai'Sa,Nautilus,0.5,0.5511,0.5,0.387,0.5,0.0,965.0,880.0,57.0,1.0,2.0,3.0,0.5,0.5,0.5,0.5,0.5,-72.1387,0
0,Red,SK Gaming,0.5,Aatrox,Hecarim,Viktor,Kalista,Alistar,0.5,0.5,0.5,0.5,0.302,1.0,-965.0,-880.0,-57.0,3.0,5.0,1.0,0.5,0.5,0.5,0.5,0.5,-57.1305,1
0,Blue,Excel Esports,0.5,Renekton,Dr. Mundo,Viktor,Senna,Tahm Kench,0.5001,0.5,0.5,0.5,0.5,0.0,-3352.0,-3160.0,-30.0,0.0,0.0,5.0,0.5,0.5,0.5,0.5,0.5,282.5404,0
0,Red,Misfits Gaming,0.5,Gragas,Graves,Orianna,Ezreal,Seraphine,0.4144,0.5,0.5,0.5,0.5,1.0,3352.0,3160.0,30.0,5.0,6.0,0.0,0.5,0.5,0.5,0.5,0.5,-379.9773,1
0,Blue,Team Vitality,0.5,Sion,Lillia,Azir,Jinx,Thresh,0.5,0.4921,0.5,0.5,0.5,0.0,-3783.0,-1421.0,-35.0,3.0,6.0,4.0,0.5,0.5,0.5,0.5,0.5,137.8188,0
0,Red,G2 Esports,0.5,Sett,Nidalee,Lucian,Kai'Sa,Blitzcrank,0.5,0.5,0.5,0.3491,0.5,1.0,3783.0,1421.0,35.0,4.0,5.0,3.0,0.5,0.5,0.5,0.5,0.5,-224.8242,1
0,Blue,Rogue,0.5,Aatrox,Graves,Twisted Fate,Caitlyn,Lux,0.5,0.5,0.5,0.5,0.5,1.0,-487.0,-90.0,20.0,4.0,7.0,3.0,0.5,0.5,0.5,0.5,0.5,0.0,1
0,Red,FC Schalke 04 Esports,0.5,Renekton,Nidalee,Tristana,Senna,Gragas,0.4458,0.5,0.5,0.5,0.4764,0.0,487.0,90.0,-20.0,3.0,2.0,4.0,0.5,0.5,0.5,0.5,0.5,-86.7498,0
0,Blue,Fnatic,0.5,Gragas,Graves,Ryze,Kai'Sa,Rell,0.4265,0.5,0.5,0.4127,0.5,1.0,1968.0,49.0,61.0,3.0,7.0,4.0,0.5,0.5,0.5,0.5,0.5,-551.3693,1
0,Red,Astralis,0.5,Shen,Hecarim,Seraphine,Caitlyn,Morgana,0.5,0.5,0.5,0.5,0.5,0.0,-1968.0,-49.0,-61.0,4.0,8.0,3.0,0.5,0.5,0.5,0.5,0.5,0.0,0
0,Blue,FC Schalke 04 Esports,0.5,Renekton,Olaf,Twisted Fate,Senna,Tahm Kench,0.3981,0.5,0.5,0.5,0.5,1.0,-1361.0,-1941.0,-55.0,1.0,2.0,2.0,0.5,0.5,0.5,0.5,0.5,122.1907,0
0,Red,Misfits Gaming,0.5,Gragas,Hecarim,Ryze,Ezreal,Karma,0.486,0.5,0.5,0.5,0.5,0.0,1361.0,1941.0,55.0,2.0,2.0,1.0,0.5,0.5,0.5,0.5,0.5,-294.2745,1
0,Blue,SK Gaming,0.5,Gnar,Graves,Twisted Fate,Jhin,Rell,0.5,0.5,0.5,0.5,0.7053,0.0,-1188.0,-1377.0,-29.0,0.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,-229.6643,1
0,Red,Excel Esports,0.5,Sion,Lillia,Ryze,Xayah,Rakan,0.5,0.44,0.5,0.5,0.5,1.0,1188.0,1377.0,29.0,1.0,2.0,0.0,0.5,0.5,0.5,0.5,0.5,80.1617,0
0,Blue,Team Vitality,0.5,Gnar,Graves,Orianna,Ezreal,Rell,0.5,0.5,0.5,0.5,0.7373,0.0,-2012.0,-598.0,-17.0,2.0,3.0,2.0,0.5,0.5,0.5,0.5,0.5,-210.7129,0
0,Red,KOI,0.5,Wukong,Nidalee,Lucian,Sivir,Alistar,0.5,0.5,0.5,0.5,0.3768,1.0,2012.0,598.0,17.0,2.0,2.0,2.0,0.5,0.5,0.5,0.5,0.5,42.7903,1
0,Blue,Astralis,0.5,Sion,Lillia,Tristana,Kalista,Alistar,0.5,0.3939,0.5,0.5,0.4427,0.0,-2264.0,157.0,-13.0,3.0,2.0,4.0,0.5,0.5,0.5,0.5,0.5,165.4499,0
0,Red,Rogue,0.5,Gnar,Udyr,Orianna,Kai'Sa,Rell,0.5,0.5,0.457,0.4699,0.6584,1.0,2264.0,-157.0,13.0,4.0,7.0,3.0,0.5,0.5,0.5,0.5,0.5,-373.6915,1
0,Blue,G2 Esports,0.5,Gragas,Olaf,Syndra,Jhin,Rell,0.5389,0.5,0.5,0.5,0.6945,1.0,2985.0,1372.0,22.0,6.0,7.0,3.0,0.5,0.5,0.5,0.5,0.5,-392.4227,1
0,Red,Fnatic,0.5,Yone,Lillia,Azir,Kalista,Alistar,0.5,0.3531,0.527,0.5,0.3964,0.0,-2985.0,-1372.0,-22.0,3.0,6.0,6.0,0.5,0.5,0.5,0.5,0.5,26.332,0
0,Blue,KOI,0.5,Sion,Graves,Ahri,Jhin,Rell,0.5,0.5,0.5,0.5,0.7265,1.0,857.0,2018.0,20.0,3.0,6.0,6.0,0.5,0.5,0.5,0.5,0.5,-117.3007,1
0,Red,FC Schalke 04 Esports,0.5,Shen,Hecarim,Orianna,Aphelios,Thresh,0.5,0.5,0.5159,0.5,0.5,0.0,-857.0,-2018.0,-20.0,6.0,14.0,3.0,0.5,0.5,0.5,0.5,0.5,260.9085,0
0,Blue,Astralis,0.5,Gragas,Olaf,Syndra,Xayah,Rell,0.586,0.5,0.5,0.5,0.7549,0.0,-3039.0,-2814.0,-35.0,2.0,3.0,6.0,0.5,0.5,0.5,0.5,0.5,-249.99,0
0,Red,Misfits Gaming,0.5,Sion,Lillia,Yone,Kai'Sa,Alistar,0.5,0.3168,0.5,0.5214,0.3552,1.0,3039.0,2814.0,35.0,6.0,10.0,2.0,0.5,0.5,0.5,0.5,0.5,-42.6477,1
0,Blue,G2 Esports,0.5,Sion,Nidalee,Lucian,Jhin,Leona,0.5,0.5,0.5,0.5,0.5,0.0,2656.0,561.0,-28.0,6.0,8.0,1.0,0.5,0.5,0.5,0.5,0.5,0.0,1
0,Red,Rogue,0.5,Gnar,Lillia,Azir,Caitlyn,Morgana,0.5,0.3865,0.4698,0.5,0.5,1.0,-2656.0,-561.0,28.0,1.0,3.0,6.0,0.5,0.5,0.5,0.5,0.5,-51.2085,0
0,Blue,SK Gaming,0.5,Renekton,Hecarim,Orianna,Jhin,Rell,0.356,0.5,0.4606,0.5,0.6772,0.0,-1112.0,-735.0,-36.0,2.0,4.0,2.0,0.5,0.5,0.5,0.5,0.5,245.1708,0
0,Red,Team Vitality,0.5,Gnar,Skarner,Azir,Tristana,Alistar,0.5,0.5,0.4195,0.5,0.4216,1.0,1112.0,735.0,36.0,2.0,3.0,2.0,0.5,0.5,0.5,0.5,0.5,-456.598,1
0,Blue,Excel Esports,0.5,Gnar,Hecarim,Azir,Ashe,Lulu,0.5,0.5,0.4809,0.5,0.5,0.0,-1292.0,-1871.0,-2.0,3.0,6.0,3.0,0.5,0.5,0.5,0.5,0.5,-357.6197,0
0,Red,Fnatic,0.5,Gangplank,Graves,Zoe,Senna,Tahm Kench,0.5,0.5648,0.5,0.5,0.5,1.0,1292.0,1871.0,2.0,3.0,4.0,3.0,0.5,0.5,0.5,0.5,0.5,258.5528,1
0,Blue,FC Schalke 04 Esports,0.5,Fiora,Hecarim,Azir,Xayah,Rell,0.5,0.5,0.4306,0.5,0.6081,0.0,1021.0,1557.0,-32.0,5.0,10.0,2.0,0.5,0.5,0.5,0.5,0.5,-492.2466,1
0,Red,Astralis,0.5,Sion,Olaf,Orianna,Kai'Sa,Alistar,0.5,0.5,0.4119,0.5678,0.4806,1.0,-1021.0,-1557.0,32.0,2.0,1.0,5.0,0.5,0.5,0.5,0.5,0.5,108.8979,0
0,Blue,Team Vitality,0.5,Renekton,Lillia,Orianna,Xayah,Alistar,0.3187,0.3473,0.3688,0.5,0.4319,0.0,463.0,-1684.0,-21.0,2.0,3.0,3.0,0.5,0.5,0.5,0.5,0.5,223.8824,1
0,Red,Excel Esports,0.5,Aatrox,Hecarim,Syndra,Jhin,Rell,0.5,0.5,0.5,0.5,0.6478,1.0,-463.0,1684.0,21.0,3.0,6.0,2.0,0.5,0.5,0.5,0.5,0.5,-85.6739,0
0,Blue,Fnatic,0.5,Renekton,Taliyah,Twisted Fate,Kai'Sa,Rell,0.3894,0.5,0.5,0.5129,0.5825,0.0,3678.0,155.0,19.0,7.0,17.0,6.0,0.5,0.5,0.5,0.5,0.5,49.6826,1
0,Red,SK Gaming,0.5,Sion,Graves,Ryze,Tristana,Alistar,0.5,0.612,0.5,0.5,0.4891,1.0,-3678.0,-155.0,-19.0,6.0,15.0,7.0,0.5,0.5,0.5,0.5,0.5,299.6844,0
0,Blue,G2 Esports,0.5,Karma,Hecarim,Twisted Fate,Kai'Sa,Nautilus,0.5,0.5,0.5,0.56,0.5,1.0,122.0,2293.0,12.0,4.0,10.0,2.0,0.5,0.5,0.5,0.5,0.5,167.5556,1
0,Red,Misfits Gaming,0.5,Sion,Lillia,Lucian,Caitlyn,Braum,0.5,0.4131,0.5,0.5,0.5,0.0,-122.0,-2293.0,-12.0,2.0,5.0,4.0,0.5,0.5,0.5,0.5,0.5,96.4387,0
0,Blue,Rogue,0.5,Aatrox,Udyr,Orianna,Kalista,Thresh,0.5,0.5,0.4342,0.5,0.5,0.0,-412.0,192.0,33.0,1.0,2.0,5.0,0.5,0.5,0.5,0.5,0.5,52.4435,1
0,Red,KOI,0.5,Sion,Lillia,Ahri,Jhin,Nautilus,0.5,0.3717,0.5,0.5,0.5,1.0,412.0,-192.0,-33.0,5.0,5.0,1.0,0.5,0.5,0.5,0.5,0.5,78.7569,0
0,Blue,SK Gaming,0.5,Aatrox,Lillia,Zoe,Xayah,Alistar,0.5,0.3346,0.5,0.5,0.4401,0.0,-3080.0,-3106.0,-14.0,0.0,0.0,4.0,0.5,0.5,0.5,0.5,0.5,-22.4387,0
0,Red,Rogue,0.5,Sion,Nidalee,Syndra,Kai'Sa,Rell,0.5,0.5,0.5,0.6024,0.6244,1.0,3080.0,3106.0,14.0,4.0,4.0,0.0,0.5,0.5,0.5,0.5,0.5,148.8305,1
0,Blue,Team Vitality,0.5,Gnar,Hecarim,Seraphine,Xayah,Alistar,0.5,0.5,0.5,0.5,0.3962,0.0,-1661.0,-1954.0,-13.0,1.0,2.0,4.0,0.5,0.5,0.5,0.5,0.5,-135.7342,0
0,Red,Astralis,0.5,Renekton,Udyr,Orianna,Kai'Sa,Rakan,0.4522,0.5,0.4924,0.6408,0.5,1.0,1661.0,1954.0,13.0,4.0,8.0,1.0,0.5,0.5,0.5,0.5,0.5,454.4062,1
0,Blue,FC Schalke 04 Esports,0.5,Urgot,Hecarim,Orianna,Seraphine,Alistar,0.5,0.5,0.5443,0.5,0.3569,0.0,-2302.0,-1367.0,-9.0,3.0,5.0,3.0,0.5,0.5,0.5,0.5,0.5,-142.7682,1
0,Red,Fnatic,0.5,Gangplank,Udyr,Zoe,Senna,Tahm Kench,0.5,0.5,0.5,0.5,0.5,1.0,2302.0,1367.0,9.0,3.0,4.0,3.0,0.5,0.5,0.5,0.5,0.5,0.0,0
0,Blue,KOI,0.5,Gnar,Hecarim,Twisted Fate,Kai'Sa,Rakan,0.5,0.5,0.5,0.6754,0.5,0.0,3022.0,778.0,46.0,4.0,7.0,2.0,0.5,0.5,0.5,0.5,0.5,257.3455,0
0,Red,Misfits Gaming,0.5,Gangplank,Lillia,Sylas,Xayah,Rell,0.5,0.3014,0.5,0.4671,0.6618,1.0,-3022.0,-778.0,-46.0,2.0,4.0,4.0,0.5,0.5,0.5,0.5,0.5,-73.0729,1
0,Blue,G2 Esports,0.5,Jayce,Udyr,Rumble,Jhin,Rell,0.5,0.5,0.5,0.5,0.6954,1.0,-1133.0,-943.0,14.0,1.0,1.0,3.0,0.5,0.5,0.5,0.5,0.5,4.0029,0
0,Red,Excel Esports,0.5,Sion,Lillia,Orianna,Tristana,Alistar,0.5,0.3705,0.5905,0.5,0.4205,0.0,1133.0,943.0,-14.0,3.0,3.0,1.0,0.5,0.5,0.5,0.5,0.5,-444.2363,1
0,Blue,SK Gaming,0.5,Gnar,Hecarim,Orianna,Xayah,Alistar,0.3182,0.5,0.6317,0.5249,0.4776,0.0,2250.0,324.0,39.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,-152.5202,0
0,Red,Astralis,0.5,Sion,Udyr,Sylas,Kai'Sa,Rell,0.5,0.5,0.5,0.6104,0.6266,1.0,-2250.0,-324.0,-39.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,154.3037,1
0,Blue,FC Schalke 04 Esports,0.5,Karma,Hecarim,Ryze,Xayah,Alistar,0.5,0.3689,0.5,0.4687,0.4307,1.0,2703.0,1870.0,21.0,5.0,7.0,2.0,0.5,0.5,0.5,0.5,0.5,-522.0849,1
0,Red,Team Vitality,0.5,Renekton,Udyr,Viktor,Tristana,Rell,0.5081,0.5,0.5,0.5,0.6634,0.0,-2703.0,-1870.0,-21.0,2.0,4.0,5.0,0.5,0.5,0.5,0.5,0.5,190.7902,0
0,Blue,Excel Esports,0.5,Sion,Lillia,Sylas,Xayah,Alistar,0.5,0.4325,0.5,0.525,0.4864,0.0,171.0,-366.0,-58.0,3.0,6.0,2.0,0.5,0.5,0.5,0.5,0.5,-134.2931,1
0,Red,Rogue,0.5,Gnar,Udyr,Syndra,Kai'Sa,Rell,0.2836,0.5,0.5,0.6478,0.5983,1.0,-171.0,366.0,58.0,2.0,4.0,3.0,0.5,0.5,0.5,0.5,0.5,416.8471,0
0,Blue,Fnatic,0.5,Renekton,Udyr,Seraphine,Kai'Sa,Rell,0.4566,0.5,0.5,0.5856,0.5397,0.0,-4326.0,-1861.0,-15.0,6.0,14.0,10.0,0.5,0.5,0.5,0.5,0.5,246.8946,0
0,Red,Misfits Gaming,0.5,Gnar,Hecarim,Ryze,Tristana,Alistar,0.2533,0.4374,0.5,0.5,0.5366,1.0,4326.0,1861.0,15.0,10.0,16.0,6.0,0.5,0.5,0.5,0.5,0.5,-2.2142,1
0,Blue,KOI,0.5,Gragas,Lillia,Lucian,Xayah,Rakan,0.5265,0.4882,0.5,0.5747,0.5,1.0,1770.0,-1631.0,-43.0,4.0,7.0,1.0,0.5,0.5,0.5,0.5,0.5,158.4934,1
0,Red,G2 Esports,0.5,Sion,Rek'Sai,Syndra,Kai'Sa,Veigar,0.5,0.5,0.294,0.5294,0.5,0.0,-1770.0,1631.0,43.0,1.0,3.0,4.0,0.5,0.5,0.5,0.5,0.5,83.4281,0
0,Blue,Team Vitality,0.5,Gnar,Skarner,LeBlanc,Xayah,Alistar,0.3323,0.5,0.5,0.6188,0.5817,0.0,898.0,-213.0,11.0,1.0,3.0,1.0,0.5,0.5,0.5,0.5,0.5,443.8775,1
0,Red,Misfits Gaming,0.5,Sion,Hecarim,Zoe,Kai'Sa,Rell,0.5,0.4976,0.5,0.4787,0.487,1.0,-898.0,213.0,-11.0,1.0,2.0,1.0,0.5,0.5,0.5,0.5,0.5,-304.7165,0
0,Blue,Excel Esports,0.5,Sion,Dr. Mundo,Syndra,Aphelios,Thresh,0.5,0.5,0.2621,0.5,0.5,0.0,-1108.0,-196.0,-10.0,0.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,122.1924,0
0,Red,FC Schalke 04 Esports,0.5,Gangplank,Karthus,Nocturne,Jhin,Alistar,0.5,0.5,0.5,0.5,0.6224,1.0,1108.0,196.0,10.0,1.0,2.0,0.0,0.5,0.5,0.5,0.5,0.5,-113.0956,1
0,Blue,Astralis,0.5,Gragas,Skarner,Sylas,Tristana,Nautilus,0.5743,0.5,0.5,0.5,0.5,0.0,-827.0,623.0,16.0,9.0,14.0,9.0,0.5,0.5,0.5,0.5,0.5,-213.0899,1
0,Red,KOI,0.5,Nocturne,Malphite,Qiyana,Aphelios,Thresh,0.5,0.5,0.5,0.5,0.5,1.0,827.0,-623.0,-16.0,9.0,19.0,9.0,0.5,0.5,0.5,0.5,0.5,0.0,0
0,Blue,G2 Esports,0.5,Dr. Mundo,Lillia,Yone,Xayah,Rell,0.5,0.5383,0.5,0.658,0.4396,1.0,2251.0,1599.0,54.0,8.0,11.0,5.0,0.5,0.5,0.5,0.5,0.5,426.4713,1
0,Red,SK Gaming,0.5,Sion,Hecarim,LeBlanc,Kai'Sa,Leona,0.5,0.445,0.5,0.4328,0.5,0.0,-2251.0,-1599.0,-54.0,5.0,7.0,8.0,0.5,0.5,0.5,0.5,0.5,-286.4882,0
0,Blue,Rogue,0.5,Gnar,Graves,Orianna,Senna,Cho'Gath,0.4022,0.5465,0.5684,0.5,0.5,1.0,4145.0,1967.0,-15.0,9.0,12.0,4.0,0.5,0.5,0.5,0.5,0.5,719.1995,1
0,Red,Fnatic,0.5,Nocturne,Gragas,Lucian,Aphelios,Thresh,0.5,0.6169,0.5,0.5,0.5,0.0,-4145.0,-1967.0,15.0,4.0,8.0,9.0,0.5,0.5,0.5,0.5,0.5,-308.7862,0
1,Blue,Fnatic,0.5,Gragas,Volibear,Orianna,Tristana,Nautilus,0.5554,0.5,0.6115,0.5,0.5,1.0,615.0,-1068.0,10.0,3.0,5.0,5.0,0.5,0.5,0.5,0.5,0.5,-245.3359,1
1,Red,SK Gaming,0.5,Aatrox,Hecarim,Ahri,Xayah,Alistar,0.5,0.3984,0.5,0.6929,0.659,0.0,-615.0,1068.0,-10.0,5.0,12.0,3.0,0.5,0.5,0.5,0.5,0.5,33.1726,0
1,Blue,Fnatic,0.5,Sion,Hecarim,Azir,Xayah,Rakan,0.364,0.357,0.4896,0.6227,0.5,0.0,3761.0,3607.0,30.0,4.0,4.0,1.0,0.5,0.5,0.5,0.5,0.5,-529.0249,0
1,Red,SK Gaming,0.5,Gnar,Lillia,Viktor,Kai'Sa,Alistar,0.4642,0.5834,0.5,0.3914,0.5952,1.0,-3761.0,-3607.0,-30.0,1.0,2.0,4.0,0.5,0.5,0.5,0.5,0.5,530.6701,1
1,Blue,Fnatic,0.4454,Karma,Hecarim,Lucian,Kai'Sa,Rell,0.5,0.3203,0.5,0.4496,0.494,1.0,3360.0,1295.0,25.0,7.0,10.0,4.0,0.4454,0.4454,0.4454,0.4454,0.4454,-601.8622,1
1,Red,SK Gaming,0.4041,Jayce,Udyr,Akali,Xayah,Rakan,0.5,0.3784,0.5,0.5599,0.5,0.0,-3360.0,-1295.0,-25.0,4.0,5.0,7.0,0.4041,0.4041,0.4041,0.4041,0.4041,263.1105,0
1,Blue,SK Gaming,0.3603,Urgot,Hecarim,Cassiopeia,Xayah,Leona,0.5,0.3897,0.5,0.5038,0.3999,0.0,-1439.0,-1923.0,-59.0,6.0,6.0,8.0,0.3603,0.3603,0.3603,0.3603,0.3603,27.375,0
1,Red,Fnatic,0.5056,Karma,Volibear,Lucian,Kai'Sa,Rell,0.5,0.5,0.5,0.5023,0.5431,1.0,1439.0,1923.0,59.0,8.0,14.0,6.0,0.5056,0.5056,0.5056,0.5056,0.5056,-36.8476,1
1,Blue,G2 Esports,0.5,Gnar,Hecarim,Corki,Kai'Sa,Gragas,0.5193,0.3502,0.5,0.5499,0.5995,0.0,-864.0,-308.0,28.0,1.0,2.0,3.0,0.5,0.5,0.5,0.5,0.5,79.3758,1
1,Red,FC Schalke 04 Esports,0.5,Wukong,Udyr,Azir,Xayah,Alistar,0.5,0.3374,0.4393,0.4536,0.6343,1.0,864.0,308.0,-28.0,3.0,4.0,1.0,0.5,0.5,0.5,0.5,0.5,-363.4713,0
1,Blue,G2 Esports,0.5,Sion,Hecarim,Orianna,Ashe,Braum,0.3245,0.4157,0.65,0.5,0.5,0.0,2536.0,1036.0,58.0,7.0,13.0,9.0,0.5,0.5,0.5,0.5,0.5,-248.9641,1
1,Red,FC Schalke 04 Esports,0.5,Darius,Udyr,Zoe,Kai'Sa,Alistar,0.5,0.3013,0.5,0.5929,0.5731,1.0,-2536.0,-1036.0,-58.0,9.0,18.0,7.0,0.5,0.5,0.5,0.5,0.5,-174.9147,0
1,Blue,FC Schalke 04 Esports,0.4325,Darius,Hecarim,Orianna,Jinx,Gragas,0.5,0.4742,0.6846,0.5,0.6391,1.0,4940.0,3142.0,28.0,10.0,16.0,4.0,0.4325,0.4325,0.4325,0.4325,0.4325,-147.2894,1
1,Red,G2 Esports,0.7901,Sion,Lillia,Twisted Fate,Sivir,Alistar,0.3968,0.624,0.5,0.5,0.5178,0.0,-4940.0,-3142.0,-28.0,4.0,9.0,10.0,0.7901,0.7901,0.7901,0.7901,0.7901,-160.6768,0
1,Blue,G2 Esports,0.7044,Sion,Lillia,Azir,Kai'Sa,Rell,0.3548,0.5633,0.3944,0.5362,0.5874,0.0,-425.0,971.0,-21.0,5.0,7.0,4.0,0.7044,0.7044,0.7044,0.7044,0.7044,-582.1771,0
1,Red,FC Schalke 04 Esports,0.4941,Darius,Udyr,Orianna,Vayne,Alistar,0.5,0.2694,0.7157,0.5,0.468,1.0,425.0,-971.0,21.0,4.0,7.0,5.0,0.4941,0.4941,0.4941,0.4941,0.4941,-74.8638,1
1,Blue,G2 Esports,0.629,Sion,Volibear,Lucian,Seraphine,Gragas,0.3177,0.5,0.5,0.5,0.6747,1.0,2597.0,804.0,31.0,3.0,5.0,3.0,0.629,0.629,0.629,0.629,0.629,-464.7305,1
1,Red,FC Schalke 04 Esports,0.5483,Aatrox,Udyr,Azir,Jinx,Rell,0.5,0.3459,0.3544,0.5,0.5306,0.0,-2597.0,-804.0,-31.0,3.0,6.0,3.0,0.5483,0.5483,0.5483,0.5483,0.5483,-113.2912,0
1,Blue,Rogue,0.5,Jayce,Udyr,Azir,Senna,Cho'Gath,0.5,0.31,0.3187,0.5,0.5,0.0,2162.0,105.0,12.0,1.0,1.0,3.0,0.5,0.5,0.5,0.5,0.5,-261.1277,1
1,Red,KOI,0.5,Malphite,Volibear,Orianna,Jinx,Thresh,0.5,0.5,0.7436,0.5,0.5,1.0,-2162.0,-105.0,-12.0,3.0,5.0,1.0,0.5,0.5,0.5,0.5,0.5,169.5869,0
1,Blue,Rogue,0.5,Aatrox,Graves,Azir,Senna,Cho'Gath,0.5,0.5945,0.387,0.5,0.5,1.0,803.0,3557.0,30.0,7.0,12.0,7.0,0.5,0.5,0.5,0.5,0.5,340.243,0
1,Red,KOI,0.5,Wukong,Volibear,Orianna,Jinx,Thresh,0.5,0.5,0.6708,0.5,0.5,0.0,-803.0,-3557.0,-30.0,7.0,9.0,7.0,0.5,0.5,0.5,0.5,0.5,15.0351,1
1,Blue,Rogue,0.6842,Sion,Hecarim,Azir,Kai'Sa,Rakan,0.3885,0.5267,0.3484,0.485,0.5,0.0,-778.0,-145.0,-35.0,4.0,6.0,3.0,0.6842,0.6842,0.6842,0.6842,0.6842,-302.9217,0
1,Red,KOI,0.5235,Aatrox,Volibear,Orianna,Vayne,Alistar,0.5,0.5,0.703,0.5,0.5191,1.0,778.0,145.0,35.0,3.0,6.0,4.0,0.5235,0.5235,0.5235,0.5235,0.5235,-181.0732,1
1,Blue,Rogue,0.6099,Sion,Nidalee,Lucian,Aphelios,Thresh,0.3485,0.5,0.5,0.5,0.5,1.0,4471.0,3853.0,79.0,7.0,12.0,2.0,0.6099,0.6099,0.6099,0.6099,0.6099,-183.5226,0
1,Red,KOI,0.5752,Urgot,Lillia,Twisted Fate,Kai'Sa,Alistar,0.5,0.5087,0.5,0.4387,0.5654,0.0,-4471.0,-3853.0,-79.0,2.0,3.0,7.0,0.5752,0.5752,0.5752,0.5752,0.5752,-258.5426,1
1,Blue,FC Schalke 04 Esports,0.4903,Gangplank,Udyr,Sylas,Kai'Sa,Leona,0.5,0.381,0.5,0.4923,0.3565,0.0,3729.0,2978.0,5.0,7.0,9.0,3.0,0.4903,0.4903,0.4903,0.4903,0.4903,-501.2822,1
1,Red,Fnatic,0.5585,Lulu,Olaf,Twisted Fate,Xayah,Rell,0.5,0.5,0.6638,0.4086,0.4794,1.0,-3729.0,-2978.0,-5.0,3.0,6.0,7.0,0.5585,0.5585,0.5585,0.5585,0.5585,103.8554,0
1,Blue,FC Schalke 04 Esports,0.5436,Gangplank,Volibear,Viktor,Xayah,Gragas,0.5,0.5,0.5,0.3682,0.7066,0.0,2163.0,790.0,1.0,6.0,12.0,4.0,0.5436,0.5436,0.5436,0.5436,0.5436,21.7084,1
1,Red,Fnatic,0.4994,Cho'Gath,Lee Sin,Twisted Fate,Kai'Sa,Rell,0.5,0.5,0.5917,0.5407,0.4331,1.0,-2163.0,-790.0,-1.0,4.0,9.0,6.0,0.4994,0.4994,0.4994,0.4994,0.4994,-510.3763,0
1,Blue,Fnatic,0.4471,Aatrox,Volibear,Azir,Xayah,Rell,0.5,0.5,0.3138,0.4304,0.3914,0.0,-228.0,-1397.0,-5.0,4.0,5.0,5.0,0.4471,0.4471,0.4471,0.4471,0.4471,24.8881,0
1,Red,FC Schalke 04 Esports,0.591,Urgot,Udyr,Corki,Kai'Sa,Gragas,0.5,0.4442,0.5,0.4891,0.7354,1.0,228.0,1397.0,5.0,5.0,5.0,4.0,0.591,0.591,0.591,0.591,0.591,-242.759,1
1,Blue,G2 Esports,0.6682,Sylas,Udyr,Tristana,Karma,Leona,0.5,0.5005,0.5,0.5,0.4255,1.0,1414.0,49.0,-26.0,4.0,8.0,3.0,0.6682,0.6682,0.6682,0.6682,0.6682,239.3636,0
1,Red,KOI,0.6206,Gnar,Olaf,Orianna,Jinx,Rell,0.5684,0.5,0.7319,0.5,0.3538,0.0,-1414.0,-49.0,26.0,3.0,2.0,4.0,0.6206,0.6206,0.6206,0.6206,0.6206,309.5508,1
1,Blue,G2 Esports,0.5983,Gragas,Trundle,Lucian,Karma,Alistar,0.7612,0.5,0.5,0.5,0.6071,1.0,-4568.0,-2408.0,-34.0,3.0,5.0,7.0,0.5983,0.5983,0.5983,0.5983,0.5983,-159.1124,0
1,Red,KOI,0.6608,Gnar,Udyr,Twisted Fate,Kai'Sa,Rakan,0.6122,0.4501,0.5284,0.5379,0.5,0.0,4568.0,2408.0,34.0,7.0,15.0,3.0,0.6608,0.6608,0.6608,0.6608,0.6608,419.6788,1
1,Blue,G2 Esports,0.5362,Akali,Volibear,Orianna,Kai'Sa,Nautilus,0.5,0.5,0.758,0.582,0.5,1.0,1428.0,2324.0,44.0,7.0,15.0,4.0,0.5362,0.5362,0.5362,0.5362,0.5362,-441.2959,1
1,Red,KOI,0.6963,Gnar,Hecarim,Viktor,Xayah,Leona,0.6512,0.4744,0.5,0.3881,0.3804,0.0,-1428.0,-2324.0,-44.0,4.0,6.0,7.0,0.6963,0.6963,0.6963,0.6963,0.6963,892.7722,0
1,Blue,KOI,0.6241,Gnar,Udyr,Orianna,Ezreal,Leona,0.586,0.5052,0.7814,0.5,0.3406,1.0,2715.0,612.0,18.0,4.0,7.0,3.0,0.6241,0.6241,0.6241,0.6241,0.6241,991.3073,1
1,Red,G2 Esports,0.5839,Jayce,Volibear,Viktor,Kai'Sa,Nautilus,0.5,0.5,0.5,0.6218,0.5,0.0,-2715.0,-612.0,-18.0,3.0,7.0,4.0,0.5839,0.5839,0.5839,0.5839,0.5839,-80.914,0
